Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Top 10 Technologies To Learn In 2020 || Trending Technologies In 2020;NaN;1;Adarsh Gupta;NaN;2020;1;1;Machine-Learning;6;0;0;https://medium.com/@adarsh27/top-10-technologies-to-learn-in-2020-trending-technologies-in-2020-c2fdd96e1ca4?source=tag_archive---------53-----------------------;https://medium.com/@adarsh27?source=tag_archive---------53-----------------------
Image labeling;We explore platform.ai for image labeling, clustering, and eventually create a model;1;Gabriel Naya;The Startup;2020;1;1;Machine-Learning;4;54;0;https://medium.com/swlh/image-labeling-a76ea756d874?source=tag_archive---------54-----------------------;https://medium.com/@gabriel-naya73?source=tag_archive---------54-----------------------
How Generative Adversarial Network Works;Generative adversarial networks or GANs are said to be one of the biggest inventions in;1;Aditya Mohanty;Data Driven Investor;2020;1;1;Machine-Learning;4;73;0;https://medium.com/datadriveninvestor/how-generative-adversial-network-works-3ddce0062b9?source=tag_archive---------55-----------------------;https://medium.com/@adityamohanty?source=tag_archive---------55-----------------------
Predicting an Oil and Gas companys stocks using AI (Recurrent Neural Networks): a Keras implementation;NaN;1;Aleem;Analytics Vidhya;2020;1;1;Machine-Learning;4;2;0;https://medium.com/analytics-vidhya/predicting-an-oil-and-gas-companys-stocks-using-ai-recurrent-neural-networks-a-keras-f54d1c5a1020?source=tag_archive---------56-----------------------;https://medium.com/@aleemm790?source=tag_archive---------56-----------------------
Understanding Convolution Neural Networks -Part I;NaN;1;Mustufain Abbas;Analytics Vidhya;2020;1;1;Machine-Learning;6;2;0;https://medium.com/analytics-vidhya/understanding-convolution-neural-networks-part-i-e86c14a34be3?source=tag_archive---------57-----------------------;https://medium.com/@mustufain.abbas?source=tag_archive---------57-----------------------
Backpropagation in Deep Learning;Backpropagation algorithm is used to effectively train a neural network through a method called chain;1;Z  Little;NaN;2020;1;1;Machine-Learning;3;0;0;https://medium.com/@xzz201920/backpropagation-in-deep-learning-70db086ed7c5?source=tag_archive---------58-----------------------;https://medium.com/@xzz201920?source=tag_archive---------58-----------------------
House Prices Prediction With Regression;Grid Search Tuning and Stacked Model;1;Venkata Ramana Gorle;NaN;2020;1;1;Machine-Learning;5;0;0;https://medium.com/@venkataramanagorle/house-prices-prediction-with-regression-fe673a6dfa85?source=tag_archive---------59-----------------------;https://medium.com/@venkataramanagorle?source=tag_archive---------59-----------------------
Data Distribution Drift;Automunge makes machine learning easy;1;Nicholas Teague;Automunge;2020;1;1;Machine-Learning;8;0;0;https://medium.com/automunge/data-distribution-drift-bd4299e057c4?source=tag_archive---------60-----------------------;https://medium.com/@nicholasteague?source=tag_archive---------60-----------------------
Quantitative Trading Series Part 2: Further Insight to Trading Digital Assets Utilising Machine Learning;NaN;1;Moses Dada CQF;Digital Alpha Research;2020;1;1;Machine-Learning;8;111;0;https://medium.com/digital-alpha-research/quantitative-trading-series-part-2-further-insight-to-trading-digital-assets-utilising-machine-d158adb57e0f?source=tag_archive---------61-----------------------;https://medium.com/@mosesDada?source=tag_archive---------61-----------------------
Classifying dog breeds using CNNs;you;1;Hannehoitzing;NaN;2020;1;1;Machine-Learning;7;2;0;https://medium.com/@hannehoitzing/classifying-dog-breeds-using-cnns-74e900957c56?source=tag_archive---------62-----------------------;https://medium.com/@hannehoitzing?source=tag_archive---------62-----------------------
Data Science and Docker;As a data scientist, you would be needed to work on various tools. To install these tools one would require a;1;Anjali Tiwari;NaN;2020;1;1;Machine-Learning;3;9;0;https://medium.com/@anjalitiwari02199/data-science-and-docker-7979aa3dc68e?source=tag_archive---------63-----------------------;https://medium.com/@anjalitiwari02199?source=tag_archive---------63-----------------------
NaN;NaN;0;Abdalsamad Keramatfar;NaN;2020;1;1;Machine-Learning;0;0;1;https://towardsdatascience.com/graph-theory-and-deep-learning-know-hows-6556b0e9891b?source=tag_archive---------64-----------------------#27cb;https://medium.com/@keramatfar.a.s?source=tag_archive---------64-----------------------
Russian Facebook AdsUsing Predictive Analytics to understand what made these political ads so divisive and;NaN;1;Doni R.;NaN;2020;1;1;Machine-Learning;5;0;0;https://medium.com/@donirath/russian-facebook-ads-using-predictive-analytics-to-understand-what-made-these-political-ads-so-cf41ad0d82f4?source=tag_archive---------65-----------------------;https://medium.com/@donirath?source=tag_archive---------65-----------------------
Curb Cut appAn exercise in accessibility. Part I AI;NaN;1;Chris Ribetti;NaN;2020;1;1;Machine-Learning;5;1;0;https://medium.com/@chris-ribetti/curb-cut-app-an-exercise-in-accessibility-part-i-ai-6803e9052a61?source=tag_archive---------66-----------------------;https://medium.com/@chris-ribetti?source=tag_archive---------66-----------------------
TensorFlow Estimator API Overview;NaN;1;Eric Lee;NaN;2020;1;1;Machine-Learning;3;4;0;https://medium.com/@ericlee_99995/tensorflow-estimator-api-overview-6cc93e74a549?source=tag_archive---------67-----------------------;https://medium.com/@ericlee_99995?source=tag_archive---------67-----------------------
Week 5 Detecting Musculoskeletal Conditions;Team members: ;1;Gokce Sengun;bbm406f19;2020;1;1;Machine-Learning;4;224;0;https://medium.com/bbm406f19/week-5-detecting-musculoskeletal-conditions-266834fcf20a?source=tag_archive---------68-----------------------;https://medium.com/@gokceesengun?source=tag_archive---------68-----------------------
Internet of ThingsInnovation for better tomorrow;What is the internet of things?;1;Nagendra Singh Yadav;The Capital;2020;1;1;Machine-Learning;10;279;0;https://medium.com/the-capital/internet-of-things-innovation-for-better-tomorrow-1745812c1310?source=tag_archive---------69-----------------------;https://medium.com/@nksyadav100?source=tag_archive---------69-----------------------
Summary of algorithms in Stanford Machine Learning (CS229) Part III;NaN;1;Ted Mei;NaN;2020;1;1;Machine-Learning;12;5;0;https://medium.com/@ted-mei/summary-of-algorithms-in-stanford-machine-learning-cs229-part-iii-3c8a6a895eea?source=tag_archive---------70-----------------------;https://medium.com/@ted-mei?source=tag_archive---------70-----------------------
Whats ahead of time?Time Series Analysis & Forecasting;Understand and predict the behavior of;1;Adisakshya Chauhan;NaN;2020;1;1;Machine-Learning;6;34;0;https://medium.com/@adisakshya/time-series-b332b7fc6caf?source=tag_archive---------71-----------------------;https://medium.com/@adisakshya?source=tag_archive---------71-----------------------
Object Detection | Data Labeling Services | Annotations | Data Labeler;NaN;1;DataLabeler L;NaN;2020;1;1;Machine-Learning;4;0;0;https://medium.com/@datalabeler/object-detection-data-labeling-services-annotations-data-labeler-e31ecbec40e3?source=tag_archive---------72-----------------------;https://medium.com/@datalabeler?source=tag_archive---------72-----------------------
What is data science and how to become a data scientist;first of all every one want to become a data scientist but they dont know how to a become a data scientist, i will explain step by steps;0;Umakant_Shinde;NaN;2020;1;1;Machine-Learning;2;2;0;https://medium.com/@utshinde999/what-is-data-scientist-and-how-to-become-a-data-scientist-55457c0315a5?source=tag_archive---------73-----------------------;https://medium.com/@utshinde999?source=tag_archive---------73-----------------------
Ethical AI;Lot of people now know about artificial intelligence, machine learning and deep learning. AI can be vision based or text based or audio based. AI can solve various problem from forecasting to automation to predictive maintenance and vision based systems for autonomous driving to quality detection using;0;Balamurugan Balakreshnan;NaN;2020;1;1;Machine-Learning;2;2;0;https://medium.com/@balabala76/ethical-ai-57dbe9f3b436?source=tag_archive---------74-----------------------;https://medium.com/@balabala76?source=tag_archive---------74-----------------------
The On-Device Machine Learning Behind the Pixel 4 Google New Recorder Application;NaN;1;Anikesh;Analytics Jobs;2020;1;1;Machine-Learning;5;0;0;https://medium.com/analyticsjobs/the-on-device-machine-learning-behind-the-pixel-4-google-new-recorder-application-856721f854b8?source=tag_archive---------75-----------------------;https://medium.com/@analyticsjobs?source=tag_archive---------75-----------------------
Machine Learning For Beginners From Zero Level;Machine Learning is the term which we have been Hearing Now everywhere. When I;1;Amit Chaudhary;NaN;2020;1;1;Machine-Learning;7;0;0;https://medium.com/@amit.chaudhary9648/machine-learning-for-beginners-from-zero-level-ebc51988d747?source=tag_archive---------76-----------------------;https://medium.com/@amit.chaudhary9648?source=tag_archive---------76-----------------------
Linear Regression using Least Squared method;When dealing with data, The first thing to do is to use regression analysis to check if there is any relationship between the variables you have. Scatter diagram is the best way to visualize the relationship between your variables. The dots that goes;0;Gift Retyu;Analytics Vidhya;2020;1;1;Machine-Learning;4;0;0;https://medium.com/analytics-vidhya/linear-regression-using-least-squared-method-88f85b1b3050?source=tag_archive---------77-----------------------;https://medium.com/@giftretyu?source=tag_archive---------77-----------------------
Thank you, 2019!;I want to take an opportunity to everyone who helped me, guided me, and worked with me to make 2019 the best year.;1;Vatsal Shah;NaN;2020;1;1;Machine-Learning;3;0;0;https://medium.com/@vatsalshah2210/thank-you-2019-707918c1ab1a?source=tag_archive---------78-----------------------;https://medium.com/@vatsalshah2210?source=tag_archive---------78-----------------------
Whataburger Prediction for Houston Neighborhoods;Introduction;1;Dave Wang;NaN;2020;1;1;Machine-Learning;4;0;0;https://medium.com/@iwangxs/whataburger-prediction-for-houston-neighborhoods-c901132e48d8?source=tag_archive---------79-----------------------;https://medium.com/@iwangxs?source=tag_archive---------79-----------------------
Artificial Intelligence Chatbots Will Get More Done By Doing Less;NaN;1;Engati;NaN;2020;1;1;Machine-Learning;8;4;0;https://medium.com/@getengati/artificial-intelligence-chatbots-will-get-more-done-by-doing-less-71fcd0cd867d?source=tag_archive---------80-----------------------;https://medium.com/@getengati?source=tag_archive---------80-----------------------
