Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
(Part1)What are derivatives and how to use them in Artificial Neural Networks?;From our school days, we heard something called Derivatives. Which sounds like a zombie.;0;Wakeupcoders;NaN;2020;9;1;Neural Networks;4;1;0;https://medium.com/@wakeupcoders/part-1-what-are-derivatives-and-how-to-use-them-in-artificial-neural-networks-fb236a494a80?source=tag_archive---------10-----------------------;https://medium.com/@wakeupcoders?source=tag_archive---------10-----------------------
I Love Keras EarlyStopping;neural networks;1;John Pace;NaN;2020;9;1;Neural Networks;3;0;0;https://medium.com/@johnpace-32927/i-love-keras-earlystopping-9a5426510966?source=tag_archive---------11-----------------------;https://medium.com/@johnpace-32927?source=tag_archive---------11-----------------------
A friendly introduction to Siamese Networks;You dont always need a lot of data to train your model;1;Sean Benhur J;Towards Data Science;2020;9;2;Neural Networks;7;118;0;https://towardsdatascience.com/a-friendly-introduction-to-siamese-networks-85ab17522942?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@seanbenhur?source=tag_archive---------0-----------------------
Behind the Eyeballs of AI: How Neural Networks Work;NaN;1;A. Jeremy Mahoney;The Startup;2020;9;2;Neural Networks;25;90;0;https://medium.com/swlh/behind-the-eyeballs-of-ai-how-neural-networks-work-207c31e0b1ff?source=tag_archive---------1-----------------------;https://medium.com/@a.jeremymah?source=tag_archive---------1-----------------------
Deep Learning Part 2Neural Networks and Gradient Descent;NaN;1;Willis Guo;NaN;2020;9;2;Neural Networks;7;1;0;https://medium.com/@willisguo02/deep-learning-part-2-neural-networks-and-gradient-descent-9ca804d16882?source=tag_archive---------2-----------------------;https://medium.com/@willisguo02?source=tag_archive---------2-----------------------
Regularization techniques: In short;When training neural networks, it is not so much the performance on the training set that;1;Rolando Quiroz;NaN;2020;9;2;Neural Networks;6;0;0;https://medium.com/@906-22912/regularization-techniques-in-short-5d932032faa8?source=tag_archive---------3-----------------------;https://medium.com/@906-22912?source=tag_archive---------3-----------------------
NaN;A weekly newsletter with the latest developments in;1;Bruno Gon alves;Data For Science;2020;9;2;Neural Networks;5;1;0;https://medium.com/data-for-science/d4s-sunday-briefing-65-12d4b102916f?source=tag_archive---------4-----------------------;https://medium.com/@bgoncalves?source=tag_archive---------4-----------------------
NaN;A weekly newsletter with the latest developments in;1;Bruno Gon alves;Data For Science;2020;9;2;Neural Networks;4;1;0;https://medium.com/data-for-science/d4s-sunday-briefing-66-91e45ff9c9fb?source=tag_archive---------5-----------------------;https://medium.com/@bgoncalves?source=tag_archive---------5-----------------------
Regularization techniques: In short;When training neural networks, it is not so much the performance on the training set that;1;Rolando Quiroz;NaN;2020;9;2;Neural Networks;6;0;0;https://medium.com/@906-22912/regularization-techniques-in-short-5d59b41bc9b4?source=tag_archive---------6-----------------------;https://medium.com/@906-22912?source=tag_archive---------6-----------------------
Regularization techniques: In short;When training neural networks, it is not so much the performance on the training set that;1;Rolando Quiroz;NaN;2020;9;2;Neural Networks;6;0;0;https://medium.com/@906-22912/regularization-techniques-95856940a0ae?source=tag_archive---------7-----------------------;https://medium.com/@906-22912?source=tag_archive---------7-----------------------
NaN;NaN;1;Kosala Sananthana;Towards Data Science;2020;9;4;Neural Networks;7;695;0;https://towardsdatascience.com/how-to-implement-kohonens-self-organizing-maps-989c4da05f19?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@kosalasananthana?source=tag_archive---------0-----------------------
Image Classification With CNN;PyTorch on CIFAR10;1;Arun Purakkatt;The Startup;2020;9;4;Neural Networks;8;98;0;https://medium.com/swlh/image-classification-with-cnn-4f2a501faadb?source=tag_archive---------1-----------------------;https://medium.com/@arun-purakkatt?source=tag_archive---------1-----------------------
Beginners guide to building Convolutional Neural Networks using TensorFlows Keras API in Python;NaN;1;Varshita Sher;Towards Data Science;2020;9;4;Neural Networks;11;207;0;https://towardsdatascience.com/beginners-guide-to-building-convolutional-neural-networks-using-tensorflow-s-keras-api-in-python-6e8035e28238?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@varshitasher?source=tag_archive---------2-----------------------
   (2020);200+  ,  ,    ;1;Osaulenko V.M.;NaN;2020;9;4;Neural Networks;13;25;0;https://medium.com/@osaulenko-vm/ai-map-2020-9305a33b24b0?source=tag_archive---------3-----------------------;https://medium.com/@osaulenko-vm?source=tag_archive---------3-----------------------
A Minimal Working Example for Discrete Policy Gradients in TensorFlow 2.0;A multi-armed bandit example;1;Wouter van Heeswijk, PhD;Towards Data Science;2020;9;4;Neural Networks;5;40;0;https://towardsdatascience.com/a-minimal-working-example-for-discrete-policy-gradients-in-tensorflow-2-0-d6a0d6b1a6d7?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@wvheeswijk?source=tag_archive---------4-----------------------
How to Trick Computer Vision Models;Breaking neural networks with adversarial attacks;1;Rajat Sahay;Heartbeat;2020;9;4;Neural Networks;7;41;0;https://heartbeat.fritz.ai/how-to-trick-computer-vision-models-a78e081c2326?source=tag_archive---------5-----------------------;https://heartbeat.fritz.ai/@rajatsahay719?source=tag_archive---------5-----------------------
From a Computer Vision idea to an MVP-The Model : Part 2;The article is in continuation with part of;1;Aditi Khandelwal;Towards Data Science;2020;9;4;Neural Networks;11;37;0;https://towardsdatascience.com/from-a-computer-vision-idea-to-an-mvp-the-model-part-2-acca969ef56b?source=tag_archive---------6-----------------------;https://towardsdatascience.com/@ak4426?source=tag_archive---------6-----------------------
Should someone stop Elon Musk?;Because Elon Musk is an important and useful man for humanity, but;1;Selim BEN HADJ YAHIA;NaN;2020;9;4;Neural Networks;6;5;0;https://medium.com/@selimbhy/should-someone-stop-elon-musk-d13c0592aeae?source=tag_archive---------7-----------------------;https://medium.com/@selimbhy?source=tag_archive---------7-----------------------
Artificial Neural NetworksThe Neuron;The Neuron;1;Ahmad Haddad;The Startup;2020;9;4;Neural Networks;5;52;0;https://medium.com/swlh/artificial-neural-networks-the-neuron-b046f53547fe?source=tag_archive---------8-----------------------;https://medium.com/@ahmadhaddad?source=tag_archive---------8-----------------------
Image Denoising using Autoencoders;In this post i will be telling you what are Autoencoders and how they are used to reduce noise from;1;Saransh Rajput;NaN;2020;9;4;Neural Networks;4;0;0;https://medium.com/@saranshrajput/image-denoising-using-autoencoders-6244292bfa16?source=tag_archive---------9-----------------------;https://medium.com/@saranshrajput?source=tag_archive---------9-----------------------
How to Design a Neural Network;How to Design a Neural NetworkWe will talk about how to design a neural network in 2020, covering some;1;MyUniversalNK.com;NaN;2020;9;4;Neural Networks;7;0;0;https://medium.com/@myuniversalnk.com/how-to-design-a-neural-network-5e728bd3f9e1?source=tag_archive---------10-----------------------;https://medium.com/@myuniversalnk.com?source=tag_archive---------10-----------------------
CNNConvolutional Neural Network Python;A CNN  comparvel a uma rede neural comum, elas so;1;Marlon Sousa;NaN;2020;9;4;Neural Networks;3;1;0;https://medium.com/@marlonsousa/cnn-convolutional-neural-network-python-7f2389a2b02c?source=tag_archive---------11-----------------------;https://medium.com/@marlonsousa?source=tag_archive---------11-----------------------
Why Your Brain is So Much Cooler Than You Thought;NaN;1;Barbara Kumari;NaN;2020;9;4;Neural Networks;3;0;0;https://medium.com/@bahall4/why-your-brain-is-so-much-cooler-than-you-thought-1dc158035343?source=tag_archive---------12-----------------------;https://medium.com/@bahall4?source=tag_archive---------12-----------------------
Self-Driving CarsPart 2: Neural Networks;Neural networks are an important part of driverless vehicles. As I mentioned in the;1;Mark Subra;NaN;2020;9;4;Neural Networks;2;0;0;https://medium.com/@mmsubra1/self-driving-cars-part-2-neural-networks-4699123f934b?source=tag_archive---------13-----------------------;https://medium.com/@mmsubra1?source=tag_archive---------13-----------------------
"Interpretability of neural nets; auditory perception.";NaN;1;Max Henry;NaN;2020;9;4;Neural Networks;3;0;0;https://medium.com/@maxhenry_74464/interpretability-of-neural-nets-auditory-perception-91a5e0893eee?source=tag_archive---------14-----------------------;https://medium.com/@maxhenry_74464?source=tag_archive---------14-----------------------
Building your own Voice Assistant, Part 1. Text to speech;Disclaimer: We will not train neural nets in;1;Ilya Shigabeev;Analytics Vidhya;2020;9;5;Neural Networks;6;77;0;https://medium.com/analytics-vidhya/building-your-own-voice-assistaint-part-1-text-to-speech-fe76491f9925?source=tag_archive---------0-----------------------;https://medium.com/@frappuccino_o?source=tag_archive---------0-----------------------
A brief tour to the NLP Sesame Street;As part of my masters degree I created this sort of article to start formalizing my;1;Emmanuel Montoya;Chatbots Life;2020;9;5;Neural Networks;25;50;0;https://chatbotslife.com/a-brief-tour-to-the-nlp-sesame-street-7bba02d75ae3?source=tag_archive---------1-----------------------;https://chatbotslife.com/@emmanuel.montoyae?source=tag_archive---------1-----------------------
Elements of Neural Networks;NaN;1;Praveen Pareek;Data Driven Investor;2020;9;5;Neural Networks;9;138;0;https://medium.com/datadriveninvestor/elements-of-neural-networks-6fa6edeb077c?source=tag_archive---------2-----------------------;https://medium.com/@praveen.pareek?source=tag_archive---------2-----------------------
What is Chronicler.AI?;Chronicler.AI is a company aimed at developing best in class Artificial Intelligence (AI) technology to revolutionize;1;Ankit;chronicler.ai;2020;9;5;Neural Networks;1;16;0;https://medium.com/chronicler-ai/what-is-chronicler-ai-e38308d9d815?source=tag_archive---------3-----------------------;https://medium.com/@ankit.txf101?source=tag_archive---------3-----------------------
Difference Between Stochastic, Mini-Batch and Batch Gradient descent;NaN;1;Danny Wilde;NaN;2020;9;5;Neural Networks;2;0;0;https://medium.com/@hextra_19712/difference-between-stochastic-mini-batch-and-batch-gradient-descent-39594344e276?source=tag_archive---------4-----------------------;https://medium.com/@hextra_19712?source=tag_archive---------4-----------------------
From von Neumann to Memory-Augmented Neural Networks;Episode #1 of the Memory-Augmented Neural;1;Iulia Turc;Towards Data Science;2020;9;8;Neural Networks;6;80;0;https://towardsdatascience.com/from-von-neumann-to-memory-augmented-neural-networks-11be0a13d9e4?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@turc.raluca?source=tag_archive---------0-----------------------
Speeding up deep learning inference via unstructured sparsity;Serving large neural networks can be expensive. It certainly doesnt help that neural network size appears to correlate with how useful they are. (Case in point: GPT-3);0;Ziheng Wang;Towards Data Science;2020;9;8;Neural Networks;5;18;0;https://towardsdatascience.com/speeding-up-deep-learning-inference-via-unstructured-sparsity-c87e3137cebc?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@ziheng-4209?source=tag_archive---------1-----------------------
The Easiest and Most Intuitive Explanation of Neural Networks;NaN;1;Dickson Wu;Data Driven Investor;2020;9;8;Neural Networks;6;822;0;https://medium.com/datadriveninvestor/the-easiest-and-most-intuitive-explanation-of-neural-networks-53162e5ce104?source=tag_archive---------2-----------------------;https://medium.com/@dickson-wu?source=tag_archive---------2-----------------------
Emotion detection over 100 million tweets during a global crisis;Surprising patterns emerge when we;1;Rian van den Ander;Towards Data Science;2020;9;8;Neural Networks;3;0;0;https://towardsdatascience.com/emotions-soaring-during-covid-19-emotion-detection-over-100-million-tweets-c2820c718f4e?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@rian-van-den-ander?source=tag_archive---------3-----------------------
Machine Learning Algorithms2;NaN;1;Larawehbe;Analytics Vidhya;2020;9;8;Neural Networks;5;2;0;https://medium.com/analytics-vidhya/machine-learning-algorithms-2-b4abc3c06b43?source=tag_archive---------4-----------------------;https://medium.com/@larawehbe98?source=tag_archive---------4-----------------------
Batch Normalization(3)();NaN;1;Martin Huang;NaN;2020;9;8;Neural Networks;9;3;0;https://medium.com/@martin12345m/batch-normalization%E5%B0%8F%E7%B0%A1%E4%BB%8B-3-%E8%AB%96%E6%96%87%E7%AD%86%E8%A8%98-%E4%B8%8B-2d85bdc54709?source=tag_archive---------5-----------------------;https://medium.com/@martin12345m?source=tag_archive---------5-----------------------
NaN;NaN;1;Ronit Taleti;NaN;2020;9;8;Neural Networks;5;2;0;https://medium.com/@ronittaleti/computer-generated-art-neural-style-transfer-a54146a018d8?source=tag_archive---------6-----------------------;https://medium.com/@ronittaleti?source=tag_archive---------6-----------------------
Understand Neural Networks with Code;This post is written for people seeking to gain a fundamental understanding of Neural Networks;1;Tim Lim;DataSeries;2020;9;8;Neural Networks;13;12;0;https://medium.com/dataseries/understand-neural-networks-with-code-39945d4e39c5?source=tag_archive---------7-----------------------;https://medium.com/@timothylimyonglee?source=tag_archive---------7-----------------------
How to explore Neural networks, the black box ?;NaN;1;Bagavathy Priya;Analytics Vidhya;2020;9;8;Neural Networks;6;2;0;https://medium.com/analytics-vidhya/how-to-explore-neural-networks-the-black-box-5656255d5584?source=tag_archive---------8-----------------------;https://medium.com/@bagavathypriya?source=tag_archive---------8-----------------------
Backpropagation simplified!;If you are reading this post, then you should already know that backpropagation algorithm is used to train a;1; mer Faruk Tuna;NaN;2020;9;8;Neural Networks;5;0;0;https://medium.com/@merfaruktuna/backpropagation-simplified-1d594e091804?source=tag_archive---------9-----------------------;https://medium.com/@merfaruktuna?source=tag_archive---------9-----------------------
Autowrite Minutes of MeetingMeetings Made Simple;NaN;1;InfoBeans Tech;InfoBeans Tech;2020;9;8;Neural Networks;2;0;0;https://medium.com/infobeans-tech/autowrite-minutes-of-meeting-meetings-made-simple-97f3be9f27b3?source=tag_archive---------10-----------------------;https://medium.com/@blogging_97349?source=tag_archive---------10-----------------------
Day 8: Back From a Set Back;# Working with image and tabular data;1;Ravitej Manduri;NaN;2020;9;8;Neural Networks;2;0;0;https://medium.com/@ravitejmanduri/day-8-back-from-a-set-back-91c9d45cc6db?source=tag_archive---------11-----------------------;https://medium.com/@ravitejmanduri?source=tag_archive---------11-----------------------
Predicting the flow of the South Fork Payette River using an LSTM neural network;I made an LSTM neural;1;Will Stauffer-Norris;Towards Data Science;2020;9;9;Neural Networks;7;124;0;https://towardsdatascience.com/predicting-the-flow-of-the-south-fork-payette-river-using-an-lstm-neural-network-65292eadf6a6?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@willstauffernorris?source=tag_archive---------0-----------------------
Beginners Guide To Neural Networks In JavaScript With Brain.js;NaN;1;Sebastian Eschweiler;CodingTheSmartWay.com Blog;2020;9;9;Neural Networks;4;25;0;https://medium.com/codingthesmartway-com-blog/beginners-guide-to-neural-networks-in-javascript-with-brain-js-feea34d291a3?source=tag_archive---------1-----------------------;https://medium.com/@s_eschweiler?source=tag_archive---------1-----------------------
Feature pyramid network for image classification;NaN;1;Mohammad Rahimzadeh;Analytics Vidhya;2020;9;9;Neural Networks;3;0;0;https://medium.com/analytics-vidhya/feature-pyramid-network-for-image-classification-aa6dd22a4844?source=tag_archive---------2-----------------------;https://medium.com/@mhrah7495?source=tag_archive---------2-----------------------
Master & Create Your First Neural Network Model in 20 Minutes or Less;NaN;1;Okezue Bell;The Startup;2020;9;9;Neural Networks;7;518;0;https://medium.com/swlh/master-create-your-first-neural-network-model-in-20-minutes-or-less-b5a2677ea0a2?source=tag_archive---------3-----------------------;https://medium.com/@okezuebell?source=tag_archive---------3-----------------------
Understanding  ResNet Architecture;Implementation in PyTorch;1;Pooja Mahajan;Analytics Vidhya;2020;9;9;Neural Networks;3;5;0;https://medium.com/analytics-vidhya/understanding-resnet-architecture-869915cc2a98?source=tag_archive---------4-----------------------;https://medium.com/@poojamahajan5131?source=tag_archive---------4-----------------------
NaN;A weekly newsletter with the latest developments in;1;Bruno Gon alves;Data For Science;2020;9;9;Neural Networks;4;2;0;https://medium.com/data-for-science/d4s-sunday-briefing-67-194e8b1a85e7?source=tag_archive---------5-----------------------;https://medium.com/@bgoncalves?source=tag_archive---------5-----------------------
Gods Business Model;a poem by greg barber;1;Greg Barber;poems by greg;2020;9;9;Neural Networks;2;0;0;https://medium.com/by-greg/gods-business-model-432ea7d1bd26?source=tag_archive---------6-----------------------;https://medium.com/@gregorykbarber?source=tag_archive---------6-----------------------
Building a NEURAL NET from SCRATCH;What is a neural network?;1;Oscar Rojo;NaN;2020;9;9;Neural Networks;4;0;0;https://medium.com/@zumaia/building-a-neural-net-from-scratch-cfa9c96d95e5?source=tag_archive---------7-----------------------;https://medium.com/@zumaia?source=tag_archive---------7-----------------------
Urban Sound Classification using Neural Networks;Every day we hear different sounds and it is part of;1;Shubham Gupta;Towards Data Science;2020;9;10;Neural Networks;4;66;0;https://towardsdatascience.com/urban-sound-classification-using-neural-networks-9b6fcd8a9150?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@shubham7169007?source=tag_archive---------0-----------------------
Urban Environmental Audio Classification Using Mel Spectrograms;NaN;1;Scott Duda;NaN;2020;9;10;Neural Networks;16;22;0;https://medium.com/@scottmduda/urban-environmental-audio-classification-using-mel-spectrograms-706ee6f8dcc1?source=tag_archive---------1-----------------------;https://medium.com/@scottmduda?source=tag_archive---------1-----------------------
Your Neural Network Will Forget What Its Learned!;This can be catastrophic, but you can fix it;1;Hannah Peterson;GSI Technology;2020;9;10;Neural Networks;12;223;0;https://medium.com/gsi-technology/your-neural-network-will-forget-what-its-learned-39b7f578f24a?source=tag_archive---------2-----------------------;https://medium.com/@hbpeters?source=tag_archive---------2-----------------------
A Comparative Analysis on Decision Trees, Random Forest and XGBoost;NaN;1;Shahbaz Hasan Raja;Codepth;2020;9;10;Neural Networks;6;13;0;https://medium.com/codepth/a-comparative-analysis-on-decision-trees-random-forest-and-xgboost-f74b8fb716c7?source=tag_archive---------3-----------------------;https://medium.com/@shahbazhraja?source=tag_archive---------3-----------------------
Coloreando fotos antiguas con Inteligencia Artificial;Parte I: Definicin del problema y fundamentos;1;Emiliano Viotti;IDATHA/ Enterprise Experience Academic s;2020;9;10;Neural Networks;10;81;0;https://medium.com/idatha-enterprise-experience-academic-s/coloreando-fotos-antiguas-con-inteligencia-artificial-d17a923dbf82?source=tag_archive---------4-----------------------;https://medium.com/@efviodo?source=tag_archive---------4-----------------------
Deep Neural Nets for Multi-Touch Attribution;NaN;1;Shweta Verma;NaN;2020;9;10;Neural Networks;7;0;0;https://medium.com/@shweta_44668/deep-neural-nets-for-multi-touch-attribution-114c7e78f5a8?source=tag_archive---------5-----------------------;https://medium.com/@shweta_44668?source=tag_archive---------5-----------------------
Considerations on the arithmetic of convolutional neural networks;NaN;1;Elif Lab;NaN;2020;9;10;Neural Networks;5;0;0;https://medium.com/@eliflab/considerations-on-the-arithmetic-of-convolutional-neural-networks-72808d76bd34?source=tag_archive---------6-----------------------;https://medium.com/@eliflab?source=tag_archive---------6-----------------------
CNN Architecture Visualization (AlexNet);In this article we will try to visualize the outputs of each;1;Toshiba Kamruzzaman;NaN;2020;9;10;Neural Networks;3;286;0;https://medium.com/@toshibakamruzzaman/cnn-architecture-part-2-alexnet-38dc1bc97e46?source=tag_archive---------7-----------------------;https://medium.com/@toshibakamruzzaman?source=tag_archive---------7-----------------------
Generalised Method For Initializing Weights in CNN;NaN;0;Harshit_Babbar;Analytics Vidhya;2020;9;10;Neural Networks;3;8;0;https://medium.com/analytics-vidhya/generalised-method-for-initializing-weights-in-cnn-24b183db51e3?source=tag_archive---------8-----------------------;https://medium.com/@harshitbabbar968?source=tag_archive---------8-----------------------
Where are the lungs?;NaN;1;Hazrat Ali;NaN;2020;9;10;Neural Networks;2;0;0;https://medium.com/@alihazrat/where-are-the-lungs-7608d748019b?source=tag_archive---------9-----------------------;https://medium.com/@alihazrat?source=tag_archive---------9-----------------------
[Study] Understanding CNN;Intro;1;Doyun s Journey;Doyun s Lab;2020;9;10;Neural Networks;5;0;0;https://medium.com/doyuns-lab/study-understanding-cnn-12d17b00ee0a?source=tag_archive---------10-----------------------;https://medium.com/@dy20181480?source=tag_archive---------10-----------------------
Research Paper on Satellite Imagery Classification using Deep Learning;NaN;1;Shraddha Marbhal;NaN;2020;9;10;Neural Networks;2;0;0;https://medium.com/@shraddhamarbhal/research-paper-on-satellite-imagery-classification-using-deep-learning-24e42a1260ba?source=tag_archive---------11-----------------------;https://medium.com/@shraddhamarbhal?source=tag_archive---------11-----------------------
Siamese Network;NaN;1;Toshiba Kamruzzaman;NaN;2020;9;10;Neural Networks;1;252;0;https://medium.com/@toshibakamruzzaman/siamese-network-348778006814?source=tag_archive---------12-----------------------;https://medium.com/@toshibakamruzzaman?source=tag_archive---------12-----------------------
Deep learning as uncrumpling a ball;Deep learning is, technically: sub-field of machine learning, learning from successive layers of;1;Shilpa G;NaN;2020;9;10;Neural Networks;1;1;0;https://medium.com/@shilpag-398ckm/deep-learning-as-uncrumpling-a-ball-89f8abe21f93?source=tag_archive---------13-----------------------;https://medium.com/@shilpag-398ckm?source=tag_archive---------13-----------------------
CNN-LSTM: Predicting Daily Hotel Cancellations;Time series forecasting with LSTM and CNN;1;Michael Grogan;Towards Data Science;2020;9;11;Neural Networks;9;152;0;https://towardsdatascience.com/cnn-lstm-predicting-daily-hotel-cancellations-e1c75697f124?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@mgcodesandstats?source=tag_archive---------0-----------------------
Churn Prediction using Neural Networks and ML models;NaN;1;Devarsh Raval;Towards Data Science;2020;9;11;Neural Networks;13;145;0;https://towardsdatascience.com/churn-prediction-using-neural-networks-and-ml-models-c817aadb7057?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@devarsh.raval?source=tag_archive---------1-----------------------
Your Brain Has Been Hacked;About the future computer chip in your brain and what Elon Musks Neuralink;1;The Unlikely Techie;Better Programming;2020;9;11;Neural Networks;5;90;0;https://medium.com/better-programming/your-brain-has-been-hacked-dd55ba983bcf?source=tag_archive---------2-----------------------;https://medium.com/@unlikelytechie?source=tag_archive---------2-----------------------
Backpropagation Broken Down;The exact and complete math behind calculating gradients;1;Hmrishav Bandyopadhyay;Heartbeat;2020;9;11;Neural Networks;6;36;0;https://heartbeat.fritz.ai/backpropagation-broken-down-4c52bdcb4bb?source=tag_archive---------3-----------------------;https://heartbeat.fritz.ai/@hmrishavbandyopadhyay?source=tag_archive---------3-----------------------
.   ;     , ;1;Osaulenko V.M.;NaN;2020;9;11;Neural Networks;9;24;0;https://medium.com/@osaulenko-vm/neuron-core-principles-1ee94c84ff5b?source=tag_archive---------4-----------------------;https://medium.com/@osaulenko-vm?source=tag_archive---------4-----------------------
Understand How Neural Networks Works;Neural networks and various other models of how the brain works have been around since people;1;Aman Kharwal;Becoming Human: Artificial Intelligence Magazine;2020;9;11;Neural Networks;5;65;0;https://becominghuman.ai/understand-how-neural-networks-works-57324321b45d?source=tag_archive---------5-----------------------;https://becominghuman.ai/@amankharwal?source=tag_archive---------5-----------------------
Identifying Nendoroids using Convolutional Neural Networks;NaN;1;Clavin Dsouza;Towards Data Science;2020;9;11;Neural Networks;8;0;0;https://towardsdatascience.com/identifying-nendoroids-using-convolutional-neural-networks-80aa08291aef?source=tag_archive---------6-----------------------;https://towardsdatascience.com/@clavind12?source=tag_archive---------6-----------------------
PyTorch For Deep LearningFeed Forward Neural Network;NaN;1;Ashwin Prasad;Analytics Vidhya;2020;9;11;Neural Networks;4;2;0;https://medium.com/analytics-vidhya/pytorch-for-deep-learning-feed-forward-neural-network-d24f5870c18?source=tag_archive---------7-----------------------;https://medium.com/@ashwinhprasad?source=tag_archive---------7-----------------------
Keras Tensorboard CallbackSee Whats Happening As Its Happening;NaN;1;John Pace;NaN;2020;9;11;Neural Networks;3;0;0;https://medium.com/@johnpace-32927/keras-tensorboard-callback-see-whats-happening-as-it-s-happening-389dbf5662f3?source=tag_archive---------8-----------------------;https://medium.com/@johnpace-32927?source=tag_archive---------8-----------------------
Neural Network From Scratch in Python;Demystifying the so-called Black Box of Neural Network;1;Dhiraj K;The Startup;2020;9;12;Neural Networks;4;344;0;https://medium.com/swlh/neural-network-from-scratch-in-python-fcd6faef9f35?source=tag_archive---------0-----------------------;https://medium.com/@dhirajkumarblog?source=tag_archive---------0-----------------------
Understand Universal Approximation Theorem with Code;NaN;1;Tim Lim;Towards Data Science;2020;9;12;Neural Networks;5;17;0;https://towardsdatascience.com/understand-universal-approximation-theorem-with-code-774dcef55731?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@timothylimyonglee?source=tag_archive---------1-----------------------
Image-To-Image Translations for Colorizing videos, Image Restoration and Face-Generation;NaN;1;Noufal Samsudin;NaN;2020;9;12;Neural Networks;4;379;0;https://medium.com/@noufalsamsudin/image-to-image-translations-for-colorizing-videos-image-restoration-and-face-generation-14b7d7a40b34?source=tag_archive---------2-----------------------;https://medium.com/@noufalsamsudin?source=tag_archive---------2-----------------------
