Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Neural Networks in a nutshell;Neural Networks;1;Sudeep Nellur;Analytics Vidhya;2020;2;2;Neural Networks;5;5;0;https://medium.com/analytics-vidhya/neural-networks-in-nutshell-7d1cc3ae6443?source=tag_archive---------3-----------------------;https://medium.com/@jairus313-ai?source=tag_archive---------3-----------------------
An UltraSound Prediction!;NaN;1;Manish Badwe;NaN;2020;2;2;Neural Networks;14;0;0;https://medium.com/@manishbadwe_34658/an-ultrasound-prediction-168864cbbadc?source=tag_archive---------4-----------------------;https://medium.com/@manishbadwe_34658?source=tag_archive---------4-----------------------
Vectorization for Neural Network programming;For small jobs or data like the housing prices data,ecommerce and son on we used;1;Sneja shah;NaN;2020;2;2;Neural Networks;2;50;0;https://medium.com/@snejashah30/vectorization-for-neural-network-programming-4511e8ff92d0?source=tag_archive---------5-----------------------;https://medium.com/@snejashah30?source=tag_archive---------5-----------------------
MLB Pitch Classification;The history of MLBs pitch classification system and a deep dive into recent;1;Sam Sharpe;MLB Technology Blog;2020;2;3;Neural Networks;12;186;0;https://technology.mlblogs.com/mlb-pitch-classification-64a1e32ee079?source=tag_archive---------0-----------------------;https://technology.mlblogs.com/@sam.sharpe?source=tag_archive---------0-----------------------
Understanding Natural Language Processing: how AI understands our languages;Let us take a journey;1;Shen Huang;Towards Data Science;2020;2;3;Neural Networks;13;110;0;https://towardsdatascience.com/understanding-nlp-how-ai-understands-our-languages-77601002cffc?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@shenhuang_21425?source=tag_archive---------1-----------------------
Beginners Guide to Building Neural Networks using PyTorch;NaN;1;Hanoona Rasheed;FSE.ai;2020;2;3;Neural Networks;7;1.5K;0;https://medium.com/fse-ai/pytorch-909e81f54ee1?source=tag_archive---------2-----------------------;https://medium.com/@bintrasheed94?source=tag_archive---------2-----------------------
CycleGAN: The Artificial in Artificial Intelligence;NaN;1;Slavvy Coelho;SFU Professional Master s Program in Computer Science;2020;2;3;Neural Networks;8;1.8K;0;https://medium.com/sfu-cspmp/cyclegan-the-artificial-in-artificial-intelligence-96a7029263a1?source=tag_archive---------3-----------------------;https://medium.com/@slavycoelho?source=tag_archive---------3-----------------------
Tackling Depression with Machine Learning via Chatbot;NaN;1;Shayan Ali Bhatti;Analytics Vidhya;2020;2;3;Neural Networks;6;92;0;https://medium.com/analytics-vidhya/tackling-depression-with-machine-learning-via-chatbot-1e5f5546f36a?source=tag_archive---------4-----------------------;https://medium.com/@bhatt226?source=tag_archive---------4-----------------------
A Gentle Introduction To Activation Functions in Deep Learning;Understand what Activation functions;1;Paul Karikari;Data Driven Investor;2020;2;3;Neural Networks;5;84;0;https://medium.com/datadriveninvestor/a-gentle-introduction-to-activation-functions-in-deep-learning-5d5402fcb033?source=tag_archive---------5-----------------------;https://medium.com/@paulkarikari?source=tag_archive---------5-----------------------
Optimization AlgorithmsPart 2;This article covers the content discussed in the Optimization Algorithms(Part 2) module of the Deep;1;Parveen Khurana;NaN;2020;2;3;Neural Networks;15;3;0;https://medium.com/@prvnk10/optimization-algorithms-part-2-7b21da62f5c7?source=tag_archive---------6-----------------------;https://medium.com/@prvnk10?source=tag_archive---------6-----------------------
Deep Reinforcement Learning with TensorFlow;Reinforcement learning bridges the gap between deep learning problems, and ways in;1;Salman Yousaf;NaN;2020;2;3;Neural Networks;5;52;0;https://medium.com/@syousaf3/deep-reinforcement-learning-with-tensorflow-24d291686c25?source=tag_archive---------7-----------------------;https://medium.com/@syousaf3?source=tag_archive---------7-----------------------
Opportunities in Deep Learning;Although the Garter hype cycle believes that weve reached peak Deep Learning in 2019, I believe Deep;1;NuronLabs;NaN;2020;2;3;Neural Networks;5;0;0;https://medium.com/@nuronlabs/opportunities-in-deep-learning-d7088eedcc47?source=tag_archive---------8-----------------------;https://medium.com/@nuronlabs?source=tag_archive---------8-----------------------
How to Generalize a Multi-Class Confusion Matrix;The application to generalize any multi-class;1;Mehmet Emin Y ld r m;Analytics Vidhya;2020;2;3;Neural Networks;3;60;0;https://medium.com/analytics-vidhya/how-to-generalize-a-multi-class-confusion-matrix-912e29284553?source=tag_archive---------9-----------------------;https://medium.com/@metyildirim?source=tag_archive---------9-----------------------
BroadCasting in Neural Networks;The term broadcasting describes how numpy treats arrays with different shapes during arithmetic operations. Subject to certain constraints, the smaller array is broadcast across the larger array so that they have compatible shapes. Broadcasting provides a means of;0;Sneja shah;NaN;2020;2;3;Neural Networks;2;48;0;https://medium.com/@snejashah30/broadcasting-in-neural-networks-cdb60b92f6e1?source=tag_archive---------10-----------------------;https://medium.com/@snejashah30?source=tag_archive---------10-----------------------
Kolmogorov Cocktail: Chasing Higher File Compression Ratios;code;0;Anthony Repetto;NaN;2020;2;3;Neural Networks;6;0;0;https://medium.com/@oaklandthinktank/kolmogorov-cocktail-chasing-higher-file-compression-ratios-f7d08e918b53?source=tag_archive---------11-----------------------;https://medium.com/@oaklandthinktank?source=tag_archive---------11-----------------------
Machine Learning and Neural Networks: Powering todays Video Games;NaN;1;Coding Ninjas;CodingNinjas Blog;2020;2;3;Neural Networks;3;0;0;https://medium.com/codingninjas-blog/machine-learning-and-neural-networks-powering-todays-video-games-8592b586bfbd?source=tag_archive---------12-----------------------;https://medium.com/@codingninjas.code?source=tag_archive---------12-----------------------
3 Reasons to Use Random Forest Over a Neural NetworkComparing Machine Learning versus Deep Learning;NaN;1;James Montantes;Towards Data Science;2020;2;4;Neural Networks;5;678;0;https://towardsdatascience.com/3-reasons-to-use-random-forest-over-a-neural-network-comparing-machine-learning-versus-deep-f9d65a154d89?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@james.montantes.exxact?source=tag_archive---------0-----------------------
Neural Networks: Everything you Wanted to Know;Learn the mathematics behind the core of Deep Learning;1;Victor Roman;Towards Data Science;2020;2;4;Neural Networks;12;108;0;https://towardsdatascience.com/neural-networks-everything-you-wanted-to-know-327b78b730ab?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@rromanss23?source=tag_archive---------1-----------------------
Deep Learning Segmentation with Uncertainty via 3D Bayesian Convolutional Neural Networks;NaN;1;Tyler LaBonte;Towards Data Science;2020;2;4;Neural Networks;14;371;0;https://towardsdatascience.com/deep-learning-segmentation-with-uncertainty-via-3d-bayesian-convolutional-neural-networks-6b1c7277b078?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@tmlabonte?source=tag_archive---------2-----------------------
Modeling Non-Linear Dynamic Systems with Neural Networks;ref;1;Huzaifa Kapasi;Towards Data Science;2020;2;4;Neural Networks;5;27;0;https://towardsdatascience.com/modeling-non-linear-dynamic-systems-with-neural-networks-f3761bc92649?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@hskapasi?source=tag_archive---------3-----------------------
Recurrent Neural Networks for Electricity Price Prediction;Time-Series Analysis with Exogenous;1;Carter Bouley;Towards Data Science;2020;2;4;Neural Networks;6;68;0;https://towardsdatascience.com/recurrent-neural-networks-for-electricity-price-prediction-a26f8411ea44?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@carterbouley?source=tag_archive---------4-----------------------
NaN;A guide to visualizing the;1;Paranormal Distribution;SFU Professional Master s Program in Computer Science;2020;2;4;Neural Networks;11;2.7K;0;https://medium.com/sfu-cspmp/unveiling-the-hidden-layers-of-neural-networks-6269615fb8a9?source=tag_archive---------5-----------------------;https://medium.com/@paranormal.distribution?source=tag_archive---------5-----------------------
Comparing AUCs of Machine Learning Models with DeLongs Test;NaN;1;Rachel Lea Ballantyne Draelos;Towards Data Science;2020;2;4;Neural Networks;12;16;0;https://towardsdatascience.com/comparing-aucs-of-machine-learning-models-with-delongs-test-21a88bed9a56?source=tag_archive---------6-----------------------;https://towardsdatascience.com/@rachel-draelos?source=tag_archive---------6-----------------------
Awesome Machine Learning Visualizations;A curated list of visualizations/animations of Machine learning algorithms;1;Mohamed Kedir Noordeen;Analytics Vidhya;2020;2;4;Neural Networks;3;194;0;https://medium.com/analytics-vidhya/awesome-machine-learning-visualizations-5208f1617ec5?source=tag_archive---------7-----------------------;https://medium.com/@mdnoorit?source=tag_archive---------7-----------------------
Is our brain a Bayesian or Deterministic NN;Before reading ahead I am in no way claiming that our brain is a Neural Network. But;1;Purvanshi Mehta;The Startup;2020;2;4;Neural Networks;2;72;0;https://medium.com/swlh/is-our-brain-a-bayesian-or-deterministic-nn-d6c5c6946c5b?source=tag_archive---------8-----------------------;https://medium.com/@purvanshimehta?source=tag_archive---------8-----------------------
Python Basics with Numpy theory;NaN;1;Sneja shah;NaN;2020;2;4;Neural Networks;4;2;0;https://medium.com/@snejashah30/python-basics-with-numpy-theory-fc67f379e2e4?source=tag_archive---------9-----------------------;https://medium.com/@snejashah30?source=tag_archive---------9-----------------------
Hello TensorFlow;Bir veri ak grafiine bakalm ve tensrlerin ve ilemlerin grafii nasl oluturduunu grelim. Daha nce de belirtildii;1;UncleBanker;NaN;2020;2;4;Neural Networks;3;0;0;https://medium.com/@unclebanker/hello-tensorflow-d944fc73ce2f?source=tag_archive---------10-----------------------;https://medium.com/@unclebanker?source=tag_archive---------10-----------------------
This is exactly what Ive been needing to complete my Chihuahua or muffin project. Thanks!;NaN;1;Adam Nixon;NaN;2020;2;4;Neural Networks;0;3;1;https://towardsdatascience.com/chess-rolls-or-basketball-lets-create-a-custom-object-detection-model-ef53028eac7d?source=tag_archive---------11-----------------------;https://medium.com/@adamnixon?source=tag_archive---------11-----------------------
NaN;NaN;0;Theory and Applications of Mathematical Science;NaN;2020;2;4;Neural Networks;1;1;0;https://medium.com/@BPI_TAMS/fuzzy-model-neural-network-and-empirical-model-for-the-estimation-of-global-solar-radiation-for-d215fcd82393?source=tag_archive---------12-----------------------;https://medium.com/@BPI_TAMS?source=tag_archive---------12-----------------------
COMPREDICT Platform Architecture Part 1: AI Core & ML Framework;NaN;1;Ousama Esbel;COMPREDICT;2020;2;5;Neural Networks;9;79;0;https://medium.com/compredict/compredict-platform-architecture-part-1-ai-core-ml-framework-648bc2e1b841?source=tag_archive---------0-----------------------;https://medium.com/@ousama.esbel?source=tag_archive---------0-----------------------
Smart Composer with Attention Mechanism;TABL;1;aman varyani;Analytics Vidhya;2020;2;5;Neural Networks;9;233;0;https://medium.com/analytics-vidhya/smart-composer-with-attention-mechanism-b67e798803b3?source=tag_archive---------1-----------------------;https://medium.com/@amanvaryani1910?source=tag_archive---------1-----------------------
Importance of Activation Functions in Neural Networks;NaN;1;Mohana Ghosh;The Startup;2020;2;5;Neural Networks;5;73;0;https://medium.com/swlh/importance-of-activation-functions-in-neural-networks-bc39964311dd?source=tag_archive---------2-----------------------;https://medium.com/@mohanaghosh6?source=tag_archive---------2-----------------------
The Sparse Autoencoder (SAE) for Dummies;If youve landed on this page, youre probably familiar with a variety of deep neural;1;Christiaan Defaux;NaN;2020;2;5;Neural Networks;4;0;0;https://medium.com/@cdefaux/the-sparse-autoencoder-sae-for-dummies-cb7f170bda86?source=tag_archive---------3-----------------------;https://medium.com/@cdefaux?source=tag_archive---------3-----------------------
The Mountain;A metaphor for aligning human perception and machine learning;1;David Clement;designing for health;2020;2;5;Neural Networks;4;4;0;https://medium.com/designing-for-health/the-mountain-bd86fbf74575?source=tag_archive---------4-----------------------;https://medium.com/@david.clement.www?source=tag_archive---------4-----------------------
ABCs of Recurrent Neural Networks;Understanding RNNs and LSTMs;1;Deepika Rana;Udacity-Bertelsmann AI Track Scholars;2020;2;5;Neural Networks;3;82;0;https://medium.com/udacity-bertelsmann-ai-scholars/abcs-of-recurrent-neural-networks-101482d91f66?source=tag_archive---------5-----------------------;https://medium.com/@deepika_rana?source=tag_archive---------5-----------------------
NaN;Quick and easy;1;Kemal Erdemburnpiro);Towards Data Science;2020;2;6;Neural Networks;6;410;0;https://towardsdatascience.com/understanding-region-of-interest-part-1-roi-pooling-e4f5dd65bb44?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@kemalpiro?source=tag_archive---------0-----------------------
A Tutorial on Artificial Neuro-Fuzzy Inference Systems in R;NaN;1;Nick Sokol;Towards Data Science;2020;2;6;Neural Networks;5;83;0;https://towardsdatascience.com/a-tutorial-on-artificial-neuro-fuzzy-inference-systems-in-r-19987bfd8ccd?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@nsokol44?source=tag_archive---------1-----------------------
Radioactive Data: Facebook AI Knows Where You Got Your Training Dataset;NaN;1;Synced;SyncedReview;2020;2;6;Neural Networks;4;55;0;https://medium.com/syncedreview/radioactive-data-facebook-ai-knows-where-you-got-your-training-dataset-825d062a6f4c?source=tag_archive---------2-----------------------;https://medium.com/@Synced?source=tag_archive---------2-----------------------
Four interesting use cases of AI;Artificial intelligence (AI) and machine learning (ML) technologies based on neural networks have;1;PreScouter;Becoming Human: Artificial Intelligence Magazine;2020;2;6;Neural Networks;4;69;0;https://becominghuman.ai/four-interesting-use-cases-of-ai-242e3ef16249?source=tag_archive---------3-----------------------;https://becominghuman.ai/@prescouter?source=tag_archive---------3-----------------------
Reinforcement learning in Trading (part 2 - the last);NaN;1;Andrey Babynin;NaN;2020;2;6;Neural Networks;3;7;0;https://medium.com/@andreybabynin/reinforcement-learning-in-trading-part-2-the-last-9af547fb4203?source=tag_archive---------4-----------------------;https://medium.com/@andreybabynin?source=tag_archive---------4-----------------------
La paura dellalgoritmo;NaN;1;Gioleppo;NaN;2020;2;6;Neural Networks;6;50;0;https://medium.com/@gioleppo/la-paura-dellalgoritmo-da4649eeb07c?source=tag_archive---------5-----------------------;https://medium.com/@gioleppo?source=tag_archive---------5-----------------------
How to Build Basic Chatbot Without Coding and Deploy to Websites;NaN;1;Mintoadil;NaN;2020;2;6;Neural Networks;8;0;0;https://medium.com/@mintoadil/how-to-build-basic-chatbot-without-coding-885f0e6f91fe?source=tag_archive---------6-----------------------;https://medium.com/@mintoadil?source=tag_archive---------6-----------------------
The Real Democratization of Computational Power;NaN;1;Victo Jos ;NaN;2020;2;6;Neural Networks;3;0;0;https://medium.com/@victojos/the-real-democratization-of-computational-power-ac14828cddf8?source=tag_archive---------7-----------------------;https://medium.com/@victojos?source=tag_archive---------7-----------------------
Handwritten Digit Recognition made easier with Yonohub;In this tutorial, we are going to demonstrate the potential of;1;Hussein Fadl;NaN;2020;2;6;Neural Networks;5;2;0;https://medium.com/@husseinfadlosman/handwritten-digit-recognition-made-easier-with-yonohub-f1aa4b8644bb?source=tag_archive---------8-----------------------;https://medium.com/@husseinfadlosman?source=tag_archive---------8-----------------------
Is it possible to predict stock prices with a neural network?;NaN;1;Ivan;Towards Data Science;2020;2;7;Neural Networks;13;184;0;https://towardsdatascience.com/is-it-possible-to-predict-stock-prices-with-a-neural-network-d750af3de50b?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@oorth?source=tag_archive---------0-----------------------
Digging into Detectron 2part 3;Data Loader and Ground Truth;1;Hiroto Honda;NaN;2020;2;7;Neural Networks;4;141;0;https://medium.com/@hirotoschwert/digging-into-detectron-2-part-3-1ecc27efc0b2?source=tag_archive---------1-----------------------;https://medium.com/@hirotoschwert?source=tag_archive---------1-----------------------
Pruning Convolutional Neural Networks;Machine Learning is the new buzzword across industries, the genie of the 21st century. It;1;Andrew Chen;Towards Data Science;2020;2;7;Neural Networks;4;21;0;https://towardsdatascience.com/pruning-convolutional-neural-networks-cae7986cbba8?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@chensiyuan123?source=tag_archive---------2-----------------------
Compiling CAFFE with Python3.8 and OpenCV4.2.0 on ArchLinux;NaN;1;Syed Asad Alam;Analytics Vidhya;2020;2;7;Neural Networks;5;0;0;https://medium.com/analytics-vidhya/compiling-caffe-with-python3-8-and-opencv4-2-0-on-archlinux-db2c90370554?source=tag_archive---------3-----------------------;https://medium.com/@alam-asad?source=tag_archive---------3-----------------------
PyData Miami 2019;Effective NLP Pipelines and Workflows Part 2;1;PyData Miami;NaN;2020;2;7;Neural Networks;7;9;0;https://medium.com/@pydatamiami/pydata-miami-2019-7ace30c1ab4c?source=tag_archive---------4-----------------------;https://medium.com/@pydatamiami?source=tag_archive---------4-----------------------
The Timeline of Recurrent Neural Networks and How to Use the Improvements in Tensorflow;NaN;1;Mahmutzge Karakaya;NaN;2020;2;7;Neural Networks;4;0;0;https://medium.com/@mokarakaya_83469/the-timeline-of-recurrent-neural-networks-and-how-to-use-the-improvements-in-tensorflow-a134e2febe28?source=tag_archive---------5-----------------------;https://medium.com/@mokarakaya_83469?source=tag_archive---------5-----------------------
If Van der Waals was a neural network;At some point in history a lot of thought was put into obtaining the equation:;1;George Hosu;MindsDB;2020;2;7;Neural Networks;13;2;0;https://medium.com/mindsdb/if-van-der-waals-was-a-neural-network-21781af315b1?source=tag_archive---------6-----------------------;https://medium.com/@george3d6?source=tag_archive---------6-----------------------
My Journey of Building a Deep Learning Workstation;NaN;1;Denis Gontcharov;NaN;2020;2;7;Neural Networks;8;0;0;https://medium.com/@gontcharovd/my-journey-of-building-a-deep-learning-workstation-9295b5745bf6?source=tag_archive---------7-----------------------;https://medium.com/@gontcharovd?source=tag_archive---------7-----------------------
Neural Networks. What you need to know?;Lets talk about neural networks. We are going to give a presentation of sophisticated;1;Taras Tymoshchuck;Data Driven Investor;2020;2;7;Neural Networks;5;186;0;https://medium.com/datadriveninvestor/neural-networks-what-you-need-to-know-90ce3b94ab8b?source=tag_archive---------8-----------------------;https://medium.com/@taras-tymoshchuck?source=tag_archive---------8-----------------------
IN SEARCH OF TRADE ADVANTAGES.;International trade has new challenges and opportunities. Artificial intelligence, big data in;1;Andrew Star;NaN;2020;2;7;Neural Networks;1;4;0;https://medium.com/@ANDREWSTAR/in-search-of-trade-advantages-e6abaf6bfe5e?source=tag_archive---------9-----------------------;https://medium.com/@ANDREWSTAR?source=tag_archive---------9-----------------------
NaN;NaN;0;Eduardo Rodriguez;NaN;2020;2;7;Neural Networks;0;0;1;https://medium.com/from-the-macroscope/hengyi-refinery-combining-multiple-data-sources-to-extract-richer-insights-e9fd7a5fccb1?source=tag_archive---------10-----------------------;https://medium.com/@edrodven?source=tag_archive---------10-----------------------
NLP(1)Word2vec;Stanford CS224 week1 youtube;1;Gary Hsu;NaN;2020;2;8;Neural Networks;16;31;0;https://medium.com/@sfhsu29/nlp%E5%B0%88%E6%AC%84-1-%E6%B7%BA%E8%AB%87word2vec-3775c7f7d5ba?source=tag_archive---------0-----------------------;https://medium.com/@sfhsu29?source=tag_archive---------0-----------------------
Neural Networks: From Zero to Hero;Learn about neural networks most important parameters!;1;Victor Roman;Towards Data Science;2020;2;8;Neural Networks;15;150;0;https://towardsdatascience.com/neural-networks-from-hero-to-zero-afc30205df05?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@rromanss23?source=tag_archive---------1-----------------------
Neural Networks Help Upscale Conversion of Famous 1896 Video to 4K Quality;AI makes it possible to;1;Kamal Chouhbi;Towards Data Science;2020;2;8;Neural Networks;4;84;0;https://towardsdatascience.com/neural-networks-help-upscale-conversion-of-famous-1896-video-to-4k-quality-d2c3617310fe?source=tag_archive---------2-----------------------;https://towardsdatascience.com/@chouhbik?source=tag_archive---------2-----------------------
NaN;NaN;1;Khush Patel;Towards Data Science;2020;2;8;Neural Networks;7;82;0;https://towardsdatascience.com/is-artificial-intelligence-exist-in-1950-8-real-world-applications-of-ai-in-1950s-d1de4b939c?source=tag_archive---------3-----------------------;https://towardsdatascience.com/@iKhushPatel?source=tag_archive---------3-----------------------
Building a GAN (General Adversarial Network);Using Pytorch to Generate Human Faces;1;Vikram Menon;Towards Data Science;2020;2;8;Neural Networks;6;7;0;https://towardsdatascience.com/building-a-gan-general-adversarial-network-6d0f69747945?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@vikrammenon03?source=tag_archive---------4-----------------------
Bipoona toolset for building Neural Network-based cryptocurrency trading bots;NaN;1;Bipoon;NaN;2020;2;8;Neural Networks;3;58;0;https://medium.com/@Bipoon/bipoon-a-toolset-for-building-neural-network-based-cryptocurrency-trading-bots-ec5b7c9b9cf8?source=tag_archive---------5-----------------------;https://medium.com/@Bipoon?source=tag_archive---------5-----------------------
Generative Adversarial NetworksA Complete Guide.;NaN;1;Monil Shah;NaN;2020;2;8;Neural Networks;4;55;0;https://medium.com/@monilshah98/generative-adversarial-networks-a-complete-guide-d96d349d5f62?source=tag_archive---------6-----------------------;https://medium.com/@monilshah98?source=tag_archive---------6-----------------------
D4S Sunday Briefing #36;A weekly newsletter with the latest developments in Data Science and Machine;1;Bruno Gon alves;Data For Science;2020;2;8;Neural Networks;3;1;0;https://medium.com/data-for-science/d4s-sunday-briefing-36-939078c8d4d7?source=tag_archive---------7-----------------------;https://medium.com/@bgoncalves?source=tag_archive---------7-----------------------
Is a digital life possible?;Currently, the technological development of our civilization allows us to create a full-fledged analogue of;1;Andrew Star;NaN;2020;2;8;Neural Networks;2;2;0;https://medium.com/@ANDREWSTAR/is-a-digital-life-possible-bf1651843458?source=tag_archive---------8-----------------------;https://medium.com/@ANDREWSTAR?source=tag_archive---------8-----------------------
Magazine Sybil Patterns;NaN;1;Andrew Star;NaN;2020;2;8;Neural Networks;1;2;0;https://medium.com/@ANDREWSTAR/magazine-sybil-patterns-4f0f355c5660?source=tag_archive---------9-----------------------;https://medium.com/@ANDREWSTAR?source=tag_archive---------9-----------------------
NaN;NaN;1;Kemal Erdemburnpiro);Towards Data Science;2020;2;9;Neural Networks;8;505;0;https://towardsdatascience.com/understanding-region-of-interest-part-2-roi-align-and-roi-warp-f795196fc193?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@kemalpiro?source=tag_archive---------0-----------------------
Deep Learning for Time Series and why DEEP LEARNING?;Neural networks have proven their abilities to;1;Tianxiang Zhou;Towards Data Science;2020;2;9;Neural Networks;5;306;0;https://towardsdatascience.com/deep-learning-for-time-series-and-why-deep-learning-a6120b147d60?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@cooltony128?source=tag_archive---------1-----------------------
[Deep Learning] Ep.1 : Introduction  ?;NaN;1;stackpython;NaN;2020;2;9;Neural Networks;3;21;0;https://medium.com/@stackpython/deep-learning-ep-1-introduction-%E0%B8%AD%E0%B8%B0%E0%B9%84%E0%B8%A3%E0%B8%A5%E0%B8%B6%E0%B8%81-e0ea960cc0c2?source=tag_archive---------2-----------------------;https://medium.com/@stackpython?source=tag_archive---------2-----------------------
Predicting Stock Movements with Convolutional Neural Networks;Cliff Cheng;1;Cliff Cheng;NaN;2020;2;9;Neural Networks;9;2;0;https://medium.com/@cliffpcheng/predicting-stock-movements-with-convolutional-neural-networks-a85e64af5310?source=tag_archive---------3-----------------------;https://medium.com/@cliffpcheng?source=tag_archive---------3-----------------------
Publiczne pienidze, otwarte dane medyczne;Zwlekanie z tymi zmianami jest samobjstwemPolski rzd;1;Igor Brzoza;NaN;2020;2;9;Neural Networks;5;33;0;https://medium.com/@igor.brzoza/publiczne-pieni%C4%85dze-otwarte-dane-medyczne-3bc09fb7f21f?source=tag_archive---------4-----------------------;https://medium.com/@igor.brzoza?source=tag_archive---------4-----------------------
Convolutional Neural Network for March Madness;In my recent article on updating my March Madness neural network in;1;reHOOPerate;re-HOOP*PER-rate;2020;2;9;Neural Networks;6;12;0;https://medium.com/re-hoop-per-rate/convolutional-neural-network-for-march-madness-197def57f94f?source=tag_archive---------5-----------------------;https://medium.com/@ld7q?source=tag_archive---------5-----------------------
Apply Scene Detection with Graphs;Application of knowledge graph built from Wiki data dump;0;Jenny Ching;NaN;2020;2;9;Neural Networks;2;1;0;https://medium.com/@tzuruey/apply-scene-detection-with-graphs-19074a3c0860?source=tag_archive---------6-----------------------;https://medium.com/@tzuruey?source=tag_archive---------6-----------------------
What Is Computer Vision?;Computer vision is one of the hottest areas of computer science and artificial intelligence research, but it cant;1;NaN;PC Magazine;2020;2;10;Neural Networks;7;67;0;https://medium.com/pcmag-access/what-is-computer-vision-1ff65da5d6ab?source=tag_archive---------0-----------------------;NaN
Practical Guide to Neural Networks;Lets learn machine learning.;1;Przemek Chojecki;Level Up Coding;2020;2;10;Neural Networks;4;108;0;https://levelup.gitconnected.com/practical-guide-to-neural-networks-8b81186d56d4?source=tag_archive---------1-----------------------;https://levelup.gitconnected.com/@pchojecki?source=tag_archive---------1-----------------------
