Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Deep Learning, NLP y modelos de lenguaje para categorizar descripciones de puestos de trabajos;NaN;1;Albert Sanchez Lafuente;Saturdays.AI;2020;3;2;deep-learning;3;18;0;https://medium.com/saturdays-ai/deep-learning-nlp-y-modelos-de-lenguaje-para-categorizar-descripciones-de-puestos-de-trabajos-b086b378b208?source=tag_archive---------18-----------------------;https://medium.com/@albertsanchezlafuente?source=tag_archive---------18-----------------------
Layers of a Convolutional Neural Network;If we want machines to think, we need to teach them to see.;1;Meghna Asthana;Analytics Vidhya;2020;3;2;deep-learning;4;69;0;https://medium.com/analytics-vidhya/layers-of-a-convolutional-neural-network-168daddd2dd1?source=tag_archive---------19-----------------------;https://medium.com/@asthanameghna01?source=tag_archive---------19-----------------------
Custom Implementation of Performance Metrics from Scratch;Why??;1;Akshay Bhor.an Data Scientist;NaN;2020;3;2;deep-learning;3;0;0;https://medium.com/@akshay-bhor/custom-implementation-of-performance-metrics-from-scratch-40ba8cc4ae77?source=tag_archive---------20-----------------------;https://medium.com/@akshay-bhor?source=tag_archive---------20-----------------------
9 Most Advanced RobotsA.I Powered Humanoid, Industrial & Service Robots;NaN;1;TerkRecoms;NaN;2020;3;2;deep-learning;5;0;0;https://medium.com/@terkrecoms/9-most-advanced-robots-a-i-powered-humanoid-industrial-service-robots-7fd01f04d32?source=tag_archive---------21-----------------------;https://medium.com/@terkrecoms?source=tag_archive---------21-----------------------
Deep Learning and its applications;Artificial Intelligence (AI) is changing our world rapidly and Deep Learning (DL) is one of its;1;Fabiana Clemente;YData;2020;3;2;deep-learning;4;7;0;https://medium.com/ydata-ai/deep-learning-and-its-applications-fdb81a131d40?source=tag_archive---------22-----------------------;https://medium.com/@fabiana_clemente?source=tag_archive---------22-----------------------
TensorFlow Serving: Deploying Deep Learning Models Just Got Easier!;NaN;1;Lakshay Arora;Analytics Vidhya;2020;3;2;deep-learning;12;2;0;https://medium.com/analytics-vidhya/tensorflow-serving-deploying-deep-learning-models-just-got-easier-fcb4720f2111?source=tag_archive---------23-----------------------;https://medium.com/@lakshayarora011?source=tag_archive---------23-----------------------
ShoegazeA Shoe Classifier;NaN;1;Shruthin Vasanth;NaN;2020;3;2;deep-learning;4;80;0;https://medium.com/@shruthinvasanth123/shoegaze-a-shoe-classifier-a6a630502cba?source=tag_archive---------24-----------------------;https://medium.com/@shruthinvasanth123?source=tag_archive---------24-----------------------
NaN;NaN;0;Yash Jain;NaN;2020;3;2;deep-learning;0;0;1;https://towardsdatascience.com/word-embedding-using-bert-in-python-dd5a86c00342?source=tag_archive---------25-----------------------#7938;https://medium.com/@yash.jain3599?source=tag_archive---------25-----------------------
A Brief Introduction to What Natural Language Processing (NLP) is | 19 Things You Should Know;NLP (Natural Language Processing);0;Alice Kinth;NaN;2020;3;2;deep-learning;2;0;0;https://medium.com/@deeplearning1000/a-brief-introduction-to-what-natural-language-processing-nlp-is-19-things-you-should-know-19fed2c664ba?source=tag_archive---------26-----------------------;https://medium.com/@deeplearning1000?source=tag_archive---------26-----------------------
NaN;(a series of posts for each chapter);1;Alisher Abdulkhaev;NaN;2020;3;2;deep-learning;4;51;0;https://medium.com/@alisher-ai/rebooting-ai-notes-5-6a1a467bbf61?source=tag_archive---------27-----------------------;https://medium.com/@alisher-ai?source=tag_archive---------27-----------------------
32 Advantages and Disadvantages of Deep Learning;Advantages of Deep Learning;0;Alice Kinth;NaN;2020;3;2;deep-learning;3;0;0;https://medium.com/@deeplearning1000/32-advantages-and-disadvantages-of-deep-learning-564d81bc0287?source=tag_archive---------28-----------------------;https://medium.com/@deeplearning1000?source=tag_archive---------28-----------------------
02:;?;1;tzu yu;NaN;2020;3;2;deep-learning;6;0;0;https://medium.com/@huxanya01/02-%E4%BA%BA%E5%B7%A5%E7%A5%9E%E7%B6%93%E7%B6%B2%E8%B7%AF%E5%85%A5%E9%96%80-17e186d11bb7?source=tag_archive---------29-----------------------;https://medium.com/@huxanya01?source=tag_archive---------29-----------------------
31 Things Needed to Program Natural Language Processing(NLP);Natural Language Processing (NLP) is a;0;Alice Kinth;NaN;2020;3;2;deep-learning;4;0;0;https://medium.com/@deeplearning1000/31-things-needed-to-program-natural-language-processing-nlp-9e7c3c7e83fc?source=tag_archive---------30-----------------------;https://medium.com/@deeplearning1000?source=tag_archive---------30-----------------------
NaN;Ever since i got the taste for this technology and ever expansion of this brain of mine, Thoughts were/are endless. one of those nights made me think about my dependency on this body.;0;Krishna Chaitanya;NaN;2020;3;2;deep-learning;4;0;0;https://medium.com/@ckbonu.mq/can-i-ever-live-outside-of-this-body-d0283eeeeb9a?source=tag_archive---------31-----------------------;https://medium.com/@ckbonu.mq?source=tag_archive---------31-----------------------
Contrastive Loss Explained;Contrastive loss has been used recently in a number of papers showing state of the art results with unsupervised;1;Brian Williams;Towards Data Science;2020;3;3;deep-learning;5;321;0;https://towardsdatascience.com/contrastive-loss-explaned-159f2d4a87ec?source=tag_archive---------0-----------------------;https://towardsdatascience.com/@rantlab?source=tag_archive---------0-----------------------
Kubernetes and Amazon SageMaker for machine learningbest of both worlds;Use Amazon SageMaker to;1;Shashank Prasanna;Towards Data Science;2020;3;3;deep-learning;10;50;0;https://towardsdatascience.com/kubernetes-and-amazon-sagemaker-for-machine-learning-best-of-both-worlds-part-1-37580689a92f?source=tag_archive---------1-----------------------;https://towardsdatascience.com/@shashankprasanna?source=tag_archive---------1-----------------------
Crowdsourced Segnet (you can help!);Although openpilot models are mostly trained end to end using the path the car drove, there are a;1;comma ai;NaN;2020;3;3;deep-learning;3;190;0;https://medium.com/@comma_ai/crowdsourced-segnet-you-can-help-2e683244a039?source=tag_archive---------2-----------------------;https://medium.com/@comma_ai?source=tag_archive---------2-----------------------
Acoustic Word Embeddings;Introduction to the field of acoustic word embeddings (AWEs) and overview of;1;Maria Obedkova;NaN;2020;3;3;deep-learning;16;202;0;https://medium.com/@maobedkova/acoustic-word-embeddings-fc3f1a8f0519?source=tag_archive---------3-----------------------;https://medium.com/@maobedkova?source=tag_archive---------3-----------------------
Suit up! AI;Setup ANACONDA & TensorFlowGPU & remote work on windows;1;Wylie SUN;Taiwan AI Academy;2020;3;3;deep-learning;13;44;0;https://medium.com/ai-academy-taiwan/suit-up-%E8%87%AA%E5%B7%B1%E5%8B%95%E6%89%8B%E5%BB%BA%E7%BD%AEai%E7%92%B0%E5%A2%83-8a344b3d129e?source=tag_archive---------4-----------------------;https://medium.com/@wylie4ai.wzs?source=tag_archive---------4-----------------------
Logistic Regression: A Detailed Overview from Scratch;A high-level explanation and overview of;1;Imdadul Haque Milon;Gadictos;2020;3;3;deep-learning;8;89;0;https://medium.com/gadictos/logistic-regression-a-detailed-overview-from-scratch-738bc8b2a85f?source=tag_archive---------5-----------------------;https://medium.com/@imdadul?source=tag_archive---------5-----------------------
Underrated Machine Learning Papers for Protein Design Applications;Machine Learning is notorious for;1;Sean Aubin;ProteinQure;2020;3;3;deep-learning;6;37;0;https://medium.com/proteinqure/underrated-machine-learning-papers-for-protein-design-applications-a846e294330?source=tag_archive---------6-----------------------;https://medium.com/@seanaubin?source=tag_archive---------6-----------------------
Competing with SOTA : Marathi to English Neural Machine Translation;NaN;1;Swapnil Jadhav;NaN;2020;3;3;deep-learning;5;173;0;https://medium.com/@swapnil.jadhav.1921/competing-with-sota-marathi-to-english-neural-machine-translation-95f5f0979d5?source=tag_archive---------7-----------------------;https://medium.com/@swapnil.jadhav.1921?source=tag_archive---------7-----------------------
Introduction au Deep Learning et aux rseaux de neurones pour les nuls;NaN;1;Godson K. Kalipe;NaN;2020;3;3;deep-learning;12;17;0;https://medium.com/@godsonkkalipe/introduction-au-deep-learning-et-aux-r%C3%A9seaux-de-neurones-pour-les-nuls-de6f8a7b7a35?source=tag_archive---------8-----------------------;https://medium.com/@godsonkkalipe?source=tag_archive---------8-----------------------
Spotting Generated Images Just Got Much Easier;Researchers introduced a universal detector that can;1;Synced;SyncedReview;2020;3;3;deep-learning;3;20;0;https://medium.com/syncedreview/spotting-generated-images-just-got-much-easier-4b8032d0fe28?source=tag_archive---------9-----------------------;https://medium.com/@Synced?source=tag_archive---------9-----------------------
Transfer Learning using MXNetPart 1/7: Intro;NaN;1;Prince Grover;Heartbeat;2020;3;3;deep-learning;5;40;0;https://heartbeat.fritz.ai/transfer-learning-using-mxnet-part-1-7-intro-aed088eddac7?source=tag_archive---------10-----------------------;https://heartbeat.fritz.ai/@pgrover3?source=tag_archive---------10-----------------------
Object Detection using ImageAI;ImageAI;1;Olarik Surinta;olarik;2020;3;3;deep-learning;3;2;0;https://medium.com/olarik/object-detection-using-imageai-281f6b8a25ab?source=tag_archive---------11-----------------------;https://medium.com/@mrolarik?source=tag_archive---------11-----------------------
Part 1 : How to optimize your custom Dataset creation ?;Welcome to my article series. This guide is;1;Picsell.ia;NaN;2020;3;3;deep-learning;6;3;0;https://medium.com/@thibautlucas13/part-1-how-to-optimize-your-custom-dataset-creation-684284907850?source=tag_archive---------12-----------------------;https://medium.com/@thibautlucas13?source=tag_archive---------12-----------------------
CNN ile Szma Tespit Sistemi Projesi-1;NaN;1;Yusuf ERO LU;NaN;2020;3;3;deep-learning;9;1.5K;0;https://medium.com/@eroglu.ysf/intrusion-detection-with-cnn-1-1d085e286abf?source=tag_archive---------13-----------------------;https://medium.com/@eroglu.ysf?source=tag_archive---------13-----------------------
[DL] 1. Learning Algorithms and basic terms of DL;NaN;1;Jun;jun-devpBlog;2020;3;3;deep-learning;5;1;0;https://medium.com/jun-devpblog/dl-1-learning-algorithms-and-basic-terms-of-dl-65d46ceb1b0a?source=tag_archive---------14-----------------------;https://medium.com/@lhj940825?source=tag_archive---------14-----------------------
 ImageAI;ImageAI;1;Olarik Surinta;olarik;2020;3;3;deep-learning;3;0;0;https://medium.com/olarik/%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87-imageai-e7666c51cabc?source=tag_archive---------15-----------------------;https://medium.com/@mrolarik?source=tag_archive---------15-----------------------
